iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
384,CDI370,370,02-December-2002,2002,1,Battles,Government regains territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,Reuters,International,FANCI retakes Man from MJP and MPIGO,0,1585691841
384,CDI371,371,02-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Toulepleu,6.58,-8.411,1,Local Source,Subnational,FANCI launches attack to try to oust MPIGO from Touleupleu,0,1585691841
384,CDI372,372,03-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,Reuters,International,Fighting in Man between rebels and government troops continues,0,1585691841
384,CDI373,373,03-December-2002,2002,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MJP: Movement for Justice and Peace,NA,2,12,Western Africa,Ivory Coast,Woroba,Bafing,NA,Touba,8.283,-7.683,1,Reuters,International,MJP attacks and captures town of Borotou in Koro region,0,1585691841
384,CDI374,374,03-December-2002,2002,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Vavoua,7.382,-6.478,1,Xinhua,International,"FANCI bombards village of Pelezi, killing 12 people",12,1585691841
384,CDI375,375,03-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Toulepleu,6.58,-8.411,1,Local Source,Subnational,Clashes between MPIGO and FANCI continue in Touleupleu,0,1585691841
384,CDI376,376,04-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,Reuters,International,Fighting in Man between rebels and government troops continues,0,1585691840
384,CDI377,377,04-December-2002,2002,1,Violence against civilians,Attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Vavoua,7.382,-6.478,1,Xinhua,International,FANCI continues attacks on Pelezi,0,1585691840
384,CDI378,378,04-December-2002,2002,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MJP: Movement for Justice and Peace,NA,2,12,Western Africa,Ivory Coast,Woroba,Bafing,NA,Touba,8.283,-7.683,1,Local Source,Subnational,MJP takes control of sugar-producing Koro region,0,1585691840
384,CDI379,379,04-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Toulepleu,6.58,-8.411,1,Local Source,Subnational,Clashes between MPIGO and FANCI continue in Touleupleu,0,1585691841
384,CDI380,380,05-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,Local Source,Subnational,Clashes reported in Man; MJP and MPIGO rebels battled FANCI,0,1585691840
384,CDI381,381,05-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Toulepleu,6.58,-8.411,1,Local Source,Subnational,Clashes between MPIGO and FANCI continue in Touleupleu,0,1585691840
384,CDI382,382,06-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Toulepleu,6.58,-8.411,1,Local Source,Subnational,Clashes between MPIGO and FANCI continue in Touleupleu,0,1585691840
384,CDI383,383,07-December-2002,2002,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,NA,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Blolekin,6.571,-8.005,1,Reuters,International,"MPIGO attacks Blolekin, takes control of town from FANCI",0,1585691840
384,CDI384,384,08-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPCI: Patriotic Movement of the Ivory Coast,NA,3,13,Western Africa,Ivory Coast,Denguele,Kabadougou,NA,Kotouba,9.62,-7.61,1,AFP,International,MPCI attacks Kotouba in northeastern Ivory Coast; repulsed by FANCI,0,1585691840
384,CDI385,385,08-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPCI: Patriotic Movement of the Ivory Coast,NA,3,13,Western Africa,Ivory Coast,Zanzan,Bounkani,NA,Koutouba,8.683,-3.2,2,Dow Jones International,International,MPCI attacks Goodbye village in eastern Ivory Coast; repulsed by FANCI,0,1585691840
384,CDI386,386,10-December-2002,2002,1,Violence against civilians,Attack,MJP: Movement for Justice and Peace,NA,2,Civilians (Ivory Coast),Aid Workers (Ivory Coast),7,27,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,Reuters,International,"MJP sets ambush for FANCI, captures civilian aid workers by mistake, releases them into Liberia",0,1575307067
384,CDI387,387,11-December-2002,2002,1,Strategic developments,Change to group/activity,MPCI: Patriotic Movement of the Ivory Coast,NA,3,NA,NA,0,30,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,3,AFP,International,Recruitment: MPCI started to recruit among youngsters,0,1575307067
384,CDI388,388,11-December-2002,2002,1,Battles,Government regains territory,Military Forces of the Ivory Coast (2000-2011),Unidentified Armed Group (International),1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Blolekin,6.571,-8.005,1,Reuters,International,FANCI retakes Blolekin from rebels,0,1585691840
384,CDI389,389,14-December-2002,2002,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,AFP,International,Several thousand gather in Bouake to protest French presence in Cote dIvoire,0,1575307067
384,CDI390,390,15-December-2002,2002,3,Strategic developments,Other,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,RFI,International,MPIGO finds mass grave in Man after retaking the town from government forces on 19 Dec. 2002. Government controlled town from early Dec. until 19 Dec.,0,1585691840
384,CDI391,391,18-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,NA,2,12,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,Local Source,Subnational,MPIGO clashes with government troops in Man,0,1585691840
384,CDI392,392,19-December-2002,2002,1,Protests,Peaceful protest,Protesters (Ivory Coast),COJEP: Young Patriots,6,NA,NA,0,60,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,AFP,International,Tens of thousands gather in Bouake to protest FANCI abuses and French peacekeeping in Cote dIvoire,0,1575307067
384,CDI393,393,19-December-2002,2002,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,NA,2,12,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,AP,International,MPIGO rebels retake the city of Man from CIV government troops,0,1585691840
384,CDI394,394,20-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,NA,2,12,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Great West,7.405,-7.548,1,AFP,International,"CIV troops launch offensive in Man, which is currently controlled by rebels",0,1585691840
384,CDI395,395,20-December-2002,2002,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,NA,2,12,Western Africa,Ivory Coast,Montagnes,Guemon,NA,Bangolo,7.007,-7.475,1,AFP,International,MPIGO overruns Bangolo,0,1585691840
384,CDI396,396,21-December-2002,2002,1,Battles,Armed clash,Military Forces of France,NA,8,MPIGO: Ivorian Popular Movement of the Great West,NA,2,28,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Moyen-Cavally,6.417,-7.5,1,VOA,International,"MPIGO opens fire on French troops, French respond with heavy artillery, stalling rebels advance; 6 MPIGO killed",6,1586301036
384,CDI397,397,22-December-2002,2002,1,Explosions/Remote violence,Air/drone strike,Military Forces of the Ivory Coast (2000-2011),NA,1,MPCI: Patriotic Movement of the Ivory Coast,NA,3,13,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Vavoua,7.382,-6.478,1,AFP,International,CIV government troops attack rebel-held town of Pelezi with helicopters,0,1585691840
384,CDI398,398,25-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPCI: Patriotic Movement of the Ivory Coast,NA,3,13,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Vavoua,7.382,-6.478,1,AFP,International,CIV government troops attack rebel-held town of Pelezi,0,1585691840
384,CDI399,399,25-December-2002,2002,1,Violence against civilians,Attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Vavoua,7.382,-6.478,1,AFP,International,"CIV government troops attack rebel-held town of Pelezi, kill one civilian",1,1585691840
384,CDI400,400,26-December-2002,2002,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPCI: Patriotic Movement of the Ivory Coast,NA,3,13,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Prikro,7.788,-4.985,1,AFP,International,CIV government alleges MPCI launch offensive on government forces at Prikro; MPCI denies this,0,1585691840
384,CDI401,401,27-December-2002,2002,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of France,NA,8,MPIGO: Ivorian Popular Movement of the Great West,NA,2,28,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Moyen-Cavally,6.417,-7.5,1,Hamilton Spectator,International,French fire mortars at rebels north of Duekoue,0,1586301036
384,CDI402,402,28-December-2002,2002,1,Battles,Armed clash,Military Forces of France,NA,8,MPIGO: Ivorian Popular Movement of the Great West,NA,2,28,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Moyen-Cavally,6.417,-7.5,1,Hamilton Spectator,International,MPIGO fires on French troops near Duekoue.,0,1586301036
384,CDI403,403,29-December-2002,2002,1,Battles,Armed clash,Military Forces of France,NA,8,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,28,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Moyen-Cavally,6.417,-7.5,1,Hamilton Spectator,International,MPIGO attacks French near village of Blodi outside of Duekoue. French retaliate and destroy vehicles,0,1586301036
384,CDI405,405,31-December-2002,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),NA,7,37,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Reuters,International,"Death squad abducts, kills civilian in Abidjan",1,1575307067
384,CDI404,404,31-December-2002,2002,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,AFP,International,"FANCI bombards fishing village, kills 11 civilians",11,1585691840
384,CDI406,406,01-January-2003,2003,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Neka,5.1,-7.25,1,AP,International,Rebels in west seize Neka from FANCI,0,1616530989
384,CDI408,408,02-January-2003,2003,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Neka,5.1,-7.25,2,AP,International,FANCI bombs and burns village near Neka,0,1616530989
384,CDI407,407,02-January-2003,2003,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,Private Security Forces (Ivory Coast),NA,8,18,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Neka,5.1,-7.25,2,AP,International,Rebels advance near San Pedro,0,1616530989
384,CDI410,410,03-January-2003,2003,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Danane,7.263,-8.16,3,Reuters,International,Rebel infiltration,0,1585691840
384,CDI411,411,03-January-2003,2003,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,San-Pedro,4.748,-6.636,1,Reuters,International,Rebel infiltration,0,1616530993
384,CDI409,409,03-January-2003,2003,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Neka,5.1,-7.25,2,Reuters,International,Fighting between rebels and FANCI around Neka,0,1616530993
384,CDI412,412,04-January-2003,2003,1,Battles,Armed clash,Private Security Forces (Ivory Coast),NA,8,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,28,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Guiglo,6.54,-7.486,1,AP,International,"MPIGO, MJP fight with FANCI and mercenaries at Guiglo",0,1575307067
384,CDI414,414,05-January-2003,2003,1,Violence against civilians,Attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Neka,5.1,-7.25,1,Reuters,International,FANCI and mercenary helicopter attacks kill 10 civilians,10,1616530993
384,CDI413,413,05-January-2003,2003,1,Battles,Non-state actor overtakes territory,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grabo,4.917,-7.5,1,Reuters,International,"MPIGO, MJP seize Grabo from FANCI",0,1616530993
384,CDI416,416,06-January-2003,2003,1,Battles,Armed clash,Military Forces of France,NA,8,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,28,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Moyen-Cavally,6.417,-7.5,1,Reuters,International,Rebels in west attack French forces outside Duekoue,30,1586301036
384,CDI415,415,06-January-2003,2003,1,Strategic developments,Arrests,Police Forces of the Ivory Coast (2000-2011),NA,1,Civilians (France),Journalists (France),7,17,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,San-Pedro,4.748,-6.636,1,AFP,International,"Ivorian police arrest French journalist, accuse her of spying for rebels",0,1616530988
384,CDI417,417,09-January-2003,2003,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grabo,4.917,-7.5,1,Reuters,International,"FANCI bombs Grabo, kills 15 rebels",15,1616530993
384,CDI418,418,09-January-2003,2003,1,Violence against civilians,Attack,Military Forces of the Ivory Coast (2000-2011),NA,1,Civilians (Ivory Coast),NA,7,17,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,Grabo,4.917,-7.5,1,Reuters,International,Rebel leader claims FANCI kills 15 civilians in attack on Grabo,15,1616530993
384,CDI419,419,10-January-2003,2003,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,NA,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Blolekin,6.571,-8.005,1,AFP,International,FANCI attacks Blolekin,0,1585691840
384,CDI420,420,10-January-2003,2003,1,Battles,Armed clash,Military Forces of the Ivory Coast (2000-2011),NA,1,MPIGO: Ivorian Popular Movement of the Great West,MJP: Movement for Justice and Peace,2,12,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Toulepleu,6.58,-8.411,1,AFP,International,FANCI attacks Toulepleu,0,1585691840
384,CDI421,421,12-January-2003,2003,1,Violence against civilians,Attack,Private Security Forces (Liberia),NA,8,Civilians (Ivory Coast),Health Workers (Ivory Coast),7,78,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Guiglo,6.54,-7.486,1,AFP,International,"Liberian mercenaries abduct and later kill Red Cross workers, journalist",1,1575307067
384,CDI422,422,14-January-2003,2003,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),NA,7,37,Western Africa,Ivory Coast,Lacs,Belier,NA,Tiebissou,7.158,-5.225,1,AFP,International,"Two men executed by unknown agents, death squads active in Tiebissou",2,1575307067
